income,loan_amount,interest_rate,previous_loan_status,loan_approved,default_risk_score
572454,1260822,6.97,1,0,100.0
924045,1018305,9.96,1,0,73.12
1142164,172388,12.05,1,0,33.99
1245533,1339363,9.85,1,0,78.21
1485844,253508,6.64,1,1,26.14
679280,1213017,14.3,1,0,100.0
1756232,675070,8.29,0,0,31.3
987600,1337919,12.88,1,0,94.57
507268,482043,13.91,0,0,78.69
1939833,682551,8.46,1,1,33.51
870392,865805,13.45,0,0,78.95
1563517,1388245,12.11,1,0,65.0
1685619,439860,14.04,1,0,37.9
1399399,1465233,7.51,1,0,68.81
754661,703689,14.31,0,0,74.61
322026,1195219,5.65,1,0,100.0
1278846,735846,12.94,1,0,52.48
1127890,199712,9.36,1,1,28.76
1481507,409838,6.78,1,1,29.65
1968753,242527,5.79,1,1,14.82
1313760,1029929,8.9,0,0,61.55
707532,106539,8.89,1,1,20.39
935053,262736,7.3,0,0,30.65
762167,468158,7.16,1,1,42.94
1222560,1166939,9.0,0,0,65.51
511741,239668,9.1,1,1,42.32
1156636,655814,9.42,1,1,47.81
203626,1395975,13.69,1,0,100.0
1858800,1291777,11.11,0,0,60.21
1743971,528739,5.2,1,1,21.29
1854379,292723,10.19,1,1,30.3
408137,660725,12.62,0,0,100.0
1828254,1245925,5.56,1,0,48.38
1134149,707003,9.23,0,0,50.72
947320,860161,9.51,1,1,59.52
1827008,1054127,14.54,1,0,59.59
344454,858250,9.76,1,0,100.0
1776889,1164131,12.5,1,0,53.59
636442,1152205,8.03,1,0,100.0
1590100,1416158,12.79,0,0,71.37
454043,321601,8.23,1,0,48.83
843198,240701,9.3,1,1,34.38
662927,1394642,9.79,1,0,100.0
820343,1468842,14.26,1,0,100.0
1636909,152020,5.53,0,0,18.33
930070,284618,6.97,1,1,33.65
1120947,952562,12.06,1,0,65.79
1007827,215493,10.78,1,1,27.59
1806325,823317,7.52,1,1,36.25
1506648,263273,7.89,1,1,24.67
1813979,337744,8.67,0,0,31.01
310084,260694,9.5,1,0,64.87
1214391,312051,13.18,1,0,40.15
545876,1422246,5.14,0,0,100.0
1229649,1111725,13.98,1,0,77.7
673006,211466,9.13,1,1,37.48
1590277,1244044,7.3,0,0,55.3
1057692,1276846,10.08,1,0,80.92
1932626,1050209,11.6,1,0,50.13
987839,162168,5.45,0,0,21.67
273568,684101,12.16,1,0,100.0
1307136,1452499,12.61,1,0,77.96
1164844,306960,6.66,1,1,26.24
1397442,998520,6.68,0,0,51.8
1399529,708554,7.04,1,1,41.15
1990228,1393118,12.97,1,0,61.85
961058,1365509,7.72,1,0,84.72
426024,528911,12.96,1,0,89.09
1429351,1425687,10.41,1,0,71.81
1161858,242206,12.67,0,0,35.09
291288,311041,10.54,0,0,79.07
671678,1300534,8.36,0,0,100.0
1629740,410981,14.11,1,0,44.34
1085733,1254625,12.15,1,0,78.37
214390,151967,9.84,1,0,57.69
697619,443345,11.37,1,1,55.53
418547,1420403,11.16,0,0,100.0
751595,1406051,8.58,1,0,100.0
427436,298719,9.24,1,0,52.22
425121,491719,8.18,1,0,73.61
451063,208621,15.0,0,0,49.53
1273078,781874,10.8,1,1,54.01
1795350,757609,5.92,1,1,31.01
1622533,889096,10.19,1,1,50.84
1942194,1070668,5.5,1,0,40.05
1961652,845265,7.89,1,1,35.43
428300,897090,9.46,1,0,100.0
303920,555655,10.34,1,0,100.0
1985430,280099,14.76,0,0,41.06
1218056,968241,14.82,1,0,68.57
1593488,575587,5.98,1,1,31.81
1128252,1347816,10.38,1,0,85.29
787073,1426595,13.17,0,0,100.0
800338,738280,7.38,1,1,56.6
747026,498052,12.51,0,0,58.89
274231,223453,13.79,1,0,70.59
273606,426430,11.62,0,0,98.04
1735093,1052475,8.28,1,0,50.11
1552382,935162,14.23,0,0,58.26
1629033,368442,13.84,1,0,38.97
1475945,1271743,12.16,1,0,65.15
693896,494740,8.64,1,1,50.93
356688,566030,12.92,1,0,100.0
695898,1470545,8.16,1,0,100.0
1521902,1214213,7.53,1,0,53.77
1216382,311046,10.15,0,0,29.71
1703805,1034413,14.97,0,0,56.72
362403,75532,13.04,1,0,35.58
901458,158197,12.3,1,0,34.7
1274704,1229436,9.52,0,0,70.04
1280132,110285,8.12,1,1,24.79
1507046,855298,13.56,0,0,56.85
1925812,321639,10.68,1,1,28.92
1388597,296130,13.13,1,0,36.14
776250,1368557,9.88,1,0,100.0
1862918,564938,12.54,1,0,40.62
717200,1022980,13.68,1,0,100.0
1450854,308750,8.91,1,1,28.49
1796963,342490,5.14,1,1,15.4
1484519,158621,7.55,1,1,20.45
1130220,1093350,14.15,0,0,71.89
383683,1384132,11.88,1,0,100.0
1942821,531615,12.37,1,0,37.3
1563864,168833,8.25,1,1,22.41
1444868,115206,12.01,1,0,24.85
732125,60934,11.46,1,1,24.84
1429003,342867,6.78,1,1,24.3
1426947,751773,14.69,1,0,52.69
1136663,989858,8.54,1,1,65.61
1103112,1041994,8.29,1,0,66.86
972291,958420,8.69,1,1,69.78
1617522,531891,5.92,0,0,28.97
1233879,291630,11.25,1,1,38.93
826701,433094,7.39,1,1,43.3
251012,1025197,13.03,1,0,100.0
330193,216804,8.94,1,0,51.82
1176809,274310,9.59,1,1,31.27
418168,1340600,11.46,1,0,100.0
348178,307476,12.62,0,0,72.57
258123,331260,7.31,1,0,78.88
311825,1211434,14.66,0,0,100.0
1781584,126620,11.22,1,1,23.5
1417309,1012275,5.06,1,0,50.15
970391,471972,9.16,0,0,38.5
1473546,132604,9.37,0,0,28.18
424866,668740,13.09,0,0,100.0
1224208,1266172,8.05,1,0,67.51
1138624,774179,8.31,0,0,48.72
1399438,335356,5.7,1,1,22.43
782943,352262,7.84,1,1,41.0
915003,216901,12.17,1,0,32.59
1866312,237381,11.35,1,1,26.59
378446,502889,5.81,1,0,74.3
898267,1350772,6.15,0,0,86.75
1429719,486060,8.77,1,1,33.41
1893371,1032212,12.44,0,0,53.63
496956,846184,13.33,0,0,100.0
1036002,1311196,5.15,1,0,77.51
1561621,483886,8.29,1,1,35.88
1308762,1297251,9.24,0,0,69.5
1370642,736838,14.11,0,0,52.81
590508,469655,10.01,1,1,58.63
1954187,1002251,7.7,0,0,38.54
1969107,821784,8.9,1,1,35.02
236160,1426956,9.36,1,0,100.0
219156,114467,11.7,0,0,53.49
1324784,1463070,5.41,1,0,68.48
673196,1002345,8.89,0,0,97.08
665536,1086853,11.47,0,0,100.0
873289,1012217,7.83,0,0,73.62
659822,830196,10.92,0,0,87.68
1479802,839480,8.57,0,0,45.11
1704351,388781,12.59,0,0,35.14
1695997,341922,5.61,1,1,24.46
1710267,1257073,14.18,1,0,64.41
919701,812405,6.72,1,1,61.74
1081809,788748,6.59,0,0,47.32
505007,170918,13.41,1,0,47.71
937197,505618,13.69,1,0,52.14
265439,1319555,5.93,0,0,100.0
1911130,822793,14.09,1,0,48.91
1975323,61957,7.73,1,1,17.19
845649,1021120,11.19,1,0,81.94
412986,67829,5.69,1,0,23.21
1445862,1366557,8.81,1,0,67.83
1741084,196104,9.51,1,1,22.75
229777,1198346,11.0,1,0,100.0
1505003,80215,10.25,1,1,22.48
1930119,780002,9.61,1,1,34.99
620661,1401967,14.6,1,0,100.0
398110,1061806,6.85,0,0,100.0
1233981,703980,6.58,1,1,46.03
1597921,748408,12.13,1,0,46.66
614627,824474,5.75,1,1,79.79
905937,1071740,9.83,1,0,81.99
478011,256604,9.84,1,0,43.32
1835365,641002,8.1,1,1,34.07
1393914,347463,14.3,1,0,38.44
890568,693346,7.83,1,1,54.68
1750330,328169,7.88,0,0,25.93
1894408,59780,7.34,0,0,12.95
1673005,859138,6.46,1,1,39.4
1911303,748276,8.64,1,1,36.4
759650,125503,11.81,1,1,32.1
450449,211928,12.42,1,0,52.41
513732,1107755,13.13,1,0,100.0
1417933,743983,6.98,1,1,39.96
1899547,722947,5.36,1,1,29.45
980445,729093,14.75,1,0,67.91
405827,831570,5.14,1,0,100.0
402918,531522,14.61,1,0,98.19
1547027,1221652,13.29,0,0,63.92
1212671,185047,14.12,1,0,33.87
542424,1353053,8.87,1,0,100.0
1661659,387282,6.97,1,1,23.19
1042955,750823,11.06,1,1,54.01
1123882,223226,12.41,0,0,31.81
940045,1305324,6.31,1,0,86.19
1356245,561559,12.98,1,0,41.77
932318,166905,7.09,1,1,19.47
358998,1127406,9.92,0,0,100.0
1876079,342753,13.56,1,0,41.05
822995,591689,6.93,1,1,51.69
1654972,470945,7.42,1,1,33.29
1865701,939912,5.63,1,1,40.0
445847,1216854,6.47,1,0,100.0
1476120,750527,6.47,1,1,36.7
1176006,275253,7.03,0,0,27.09
1074168,239243,7.86,1,1,27.19
467614,531312,13.15,1,0,78.37
1476043,187719,14.16,1,0,39.25
1394601,1366735,9.06,1,0,67.82
1156011,333650,6.28,1,1,30.74
1760753,295221,7.24,0,0,25.21
1864357,1122643,12.36,1,0,53.24
992955,1096371,11.77,1,0,82.76
1466571,442963,14.67,1,0,47.35
1961126,304770,5.14,1,1,17.35
493313,603616,12.51,0,0,89.6
1818505,914144,10.06,1,1,42.97
354062,102832,14.03,1,0,44.29
1802525,1141347,10.76,1,0,49.33
1917355,147421,9.47,0,0,26.44
1054032,1276163,11.66,1,0,86.15
1876483,638826,13.34,1,0,40.23
1586822,1400871,7.82,1,0,54.99
757373,1444183,6.08,0,0,100.0
1345640,340299,9.33,1,1,33.06
906014,825817,7.15,1,1,57.71
1647922,199360,9.3,0,0,29.38
1878587,1411308,14.91,1,0,71.73
333114,268023,10.74,1,0,62.69
1056566,741445,11.94,0,0,57.12
691638,1093904,11.78,1,0,100.0
757765,585539,13.21,1,0,68.09
1887025,1200996,14.44,0,0,56.56
884076,321767,11.59,1,1,41.14
1588857,267544,9.76,1,1,32.75
339133,1415435,8.18,0,0,100.0
1912545,318267,8.6,1,1,29.85
1546091,1363781,8.34,1,0,65.56
965710,1204969,8.24,0,0,77.74
545165,828504,11.95,1,1,100.0
1662597,938467,10.88,0,0,46.36
470001,1399815,7.02,1,0,100.0
1915556,240690,14.7,1,0,33.45
1781041,995955,9.28,0,0,46.2
623327,918329,10.66,1,1,91.79
1500418,430149,12.03,1,0,36.8
1599298,135141,11.14,0,0,22.54
1862805,541008,8.11,1,1,30.04
982409,782228,12.98,0,0,69.05
1784690,1062516,6.1,1,0,42.92
1917826,1263138,10.69,0,0,57.41
544572,1144633,7.73,1,0,100.0
1758859,261818,11.16,1,1,28.76
850332,1319343,7.18,1,0,87.33
913391,1040604,12.72,0,0,81.1
1761232,746403,7.28,1,1,36.89
705350,1447475,13.9,1,0,100.0
537164,217659,13.62,1,0,43.1
1778359,1364084,8.62,0,0,51.21
1277057,563993,8.86,1,1,37.85
866627,1037358,12.02,0,0,86.6
1104329,560684,5.9,0,0,32.39
961062,651303,5.81,1,1,46.66
337815,1237046,6.36,1,0,100.0
827763,1494244,10.62,0,0,100.0
904133,1447928,6.49,0,0,92.35
519186,1000697,7.78,1,0,100.0
249476,599633,11.47,1,0,100.0
1245471,1446615,5.16,1,0,68.24
1996041,779695,6.8,1,1,36.94
490696,1026700,14.3,0,0,100.0
920602,1252701,11.64,1,0,93.24
1687564,830912,8.06,0,0,43.41
884308,1067932,5.45,1,0,70.49
1455959,448231,10.86,1,1,40.04
269093,1326849,7.23,1,0,100.0
1841987,363260,14.6,0,0,41.72
216535,203023,11.87,0,0,71.98
528634,1458319,14.74,1,0,100.0
1819426,279351,13.49,1,0,32.84
1629762,366575,9.83,1,1,27.05
456323,847163,11.7,0,0,100.0
458916,724104,13.12,1,0,100.0
913895,1423814,10.78,1,0,96.64
1478639,426756,5.61,1,1,21.08
241269,578222,9.7,1,0,100.0
1329250,1175521,6.31,0,0,53.1
1028894,825842,12.15,1,0,68.73
1120631,966875,11.81,1,1,63.27
485291,671234,14.93,0,0,94.34
638744,189244,11.29,1,1,35.01
1849959,771673,13.0,1,0,43.61
968460,1228350,7.68,1,0,81.69
1972867,1380483,8.4,0,0,49.68
290925,543938,14.17,1,0,100.0
790669,539922,12.55,1,0,64.19
1872332,1184573,11.55,1,0,51.23
1490906,291830,7.54,0,0,20.72
1156176,188876,11.99,1,1,30.2
1262307,1078831,13.87,0,0,69.52
1635367,1015098,7.31,1,0,48.26
1740450,259820,12.06,1,0,36.14
1823888,661477,8.94,1,1,38.65
1889576,379669,6.19,0,0,24.69
1349697,673536,12.63,0,0,55.13
465976,598892,6.67,1,0,80.26
1805196,743278,7.53,1,1,32.04
212467,179716,12.83,1,0,67.57
1289601,211919,12.42,1,0,33.09
1392755,584968,7.54,0,0,34.13
1245851,145619,14.41,1,0,31.31
277994,105037,7.15,0,0,35.31
294202,674257,14.94,0,0,100.0
767769,1209691,12.38,1,0,100.0
1644373,108914,8.93,1,1,19.4
1847982,1205831,6.3,1,0,45.29
1634730,584637,8.21,0,0,32.67
644854,256068,6.94,0,0,32.85
1896578,1002057,11.22,1,0,51.18
948987,602813,8.57,1,1,52.74
360185,1366668,7.95,0,0,100.0
284363,588786,12.57,0,0,100.0
525188,986495,7.31,0,0,100.0
411027,109790,10.87,0,0,31.53
1178534,76245,6.95,1,1,13.76
473958,1229886,12.15,1,0,100.0
1610060,987424,11.25,1,1,51.25
472168,96659,12.98,0,0,41.06
1967224,649162,5.68,1,1,28.5
1095668,354661,7.1,0,0,30.62
782124,700906,6.54,1,1,58.68
1518155,650173,6.91,0,0,38.98
1184588,620638,6.03,1,1,35.69
455095,828539,10.62,1,0,100.0
681632,995778,10.93,1,1,92.61
1509752,357157,13.43,1,0,41.49
1631591,811563,9.18,1,1,46.0
449717,89913,10.32,0,0,35.21
1907343,1333813,14.91,1,0,64.25
1281516,1406539,10.32,1,0,72.1
729954,132168,10.74,0,0,34.5
1547842,1453400,14.96,1,0,80.78
1404740,1070131,14.94,1,0,65.32
1116185,1455512,9.24,1,0,81.44
1109834,770270,11.35,1,1,55.54
406717,446076,9.81,1,0,73.98
1611910,99875,12.21,1,0,30.81
1611188,195991,14.38,1,0,31.29
226505,1108162,8.1,0,0,100.0
1809577,101986,13.19,1,0,27.73
647603,1383775,11.55,1,0,100.0
1029601,478106,7.8,1,1,37.2
1452930,506297,12.97,1,0,43.7
1850375,603095,9.27,1,1,39.05
1169246,1315568,6.2,1,0,69.94
412204,1167201,14.93,0,0,100.0
1499270,368461,9.26,1,1,26.9
449836,483194,10.42,1,0,70.35
958849,1377153,13.08,0,0,94.27
728168,1131858,14.61,1,0,100.0
636670,814634,13.73,1,0,92.2
1173215,180843,10.25,1,1,27.73
767827,682621,10.46,1,1,60.42
440056,205205,7.81,1,0,37.45
1467633,573566,9.63,1,1,35.07
1787663,624605,14.47,1,0,51.29
707800,1226454,12.27,0,0,100.0
1353419,1207321,5.12,1,0,54.1
643942,441374,6.17,1,1,48.05
248784,640238,14.24,0,0,100.0
313034,633900,13.49,0,0,100.0
634044,114873,9.86,1,1,32.83
1973462,792138,11.17,1,1,42.4
1302938,243074,7.9,1,1,23.96
253997,1020012,12.93,0,0,100.0
381413,543936,11.03,1,0,94.4
1660865,743739,11.95,0,0,49.77
1613119,1448105,8.75,0,0,61.33
1000981,958312,9.3,1,1,61.98
1043352,999180,7.08,1,1,63.35
940686,924024,14.48,1,0,82.94
1717307,418708,14.47,1,0,44.67
984752,1052987,13.18,1,0,82.41
1662108,1471672,14.36,1,0,69.76
357255,227182,11.65,1,0,57.58
1080292,1059241,7.35,1,0,59.54
748912,447968,12.6,0,0,55.05
1966451,528921,8.25,1,1,28.66
1727573,1352871,9.4,1,0,62.01
770993,160282,7.74,1,1,22.47
1862190,1008999,9.24,1,0,48.46
1668548,271538,11.79,0,0,27.2
1046822,241958,6.11,0,0,25.79
268369,382703,6.05,1,0,81.34
1450469,1309489,11.84,0,0,73.58
1520309,821393,12.8,0,0,54.33
1885876,1284491,10.51,1,0,53.16
900146,1350338,6.82,1,0,86.0
950046,651025,9.31,1,1,54.28
847999,1181022,12.58,1,0,92.52
276425,1187143,11.86,1,0,100.0
696297,860068,6.1,1,1,75.44
1788858,1443570,14.69,1,0,71.97
1218543,232506,7.23,1,1,21.38
311915,1182442,7.2,0,0,100.0
585105,112726,9.6,1,1,30.47
683414,917333,8.27,1,1,88.07
1353248,715468,14.84,0,0,59.15
1013071,643184,5.76,0,0,42.47
1527925,223625,8.06,1,1,26.88
518821,819680,8.83,1,1,96.07
232930,1412797,9.93,0,0,100.0
1321889,53625,5.16,1,1,10.76
949211,1136813,5.82,0,0,74.57
1361729,51223,7.58,1,1,21.6
1734301,240375,10.54,1,1,32.85
432911,115197,12.68,0,0,40.06
1344634,1335062,11.86,1,0,73.15
287876,1435413,10.67,1,0,100.0
809654,1398480,8.97,1,0,100.0
737691,1487912,13.71,0,0,100.0
1590772,1389744,9.6,1,0,65.16
972838,859634,7.99,1,1,58.4
461420,955846,11.29,0,0,100.0
677843,1150100,11.92,1,0,100.0
535639,452576,8.98,1,1,64.61
363004,410372,5.28,0,0,64.18
558234,1203331,5.94,0,0,100.0
1547421,328137,13.46,1,0,36.66
596601,887991,5.57,1,1,83.18
781529,333392,10.92,1,1,41.74
865727,972531,6.84,1,1,67.79
265030,1364980,7.29,1,0,100.0
1950441,59012,7.73,1,1,17.55
1412980,1124399,5.38,1,0,54.2
1202682,1145603,6.77,1,0,63.98
1455973,1307815,11.5,0,0,65.94
679702,395938,9.99,0,0,53.42
1667355,861531,12.97,1,0,55.46
305185,873424,5.61,0,0,100.0
1284980,956374,13.89,1,0,60.18
255182,1064416,14.96,1,0,100.0
1543711,1240625,5.16,0,0,53.4
1877465,1023738,14.68,1,0,56.16
903023,752736,7.36,1,1,52.66
1052318,1107794,11.93,0,0,75.58
1894866,1382508,7.92,1,0,49.44
545992,1119077,10.22,0,0,100.0
1141631,783349,10.1,1,1,58.4
1044124,678021,8.61,1,1,48.56
1474037,327354,12.18,1,0,31.84
1020217,1227052,11.0,0,0,80.73
808434,750849,10.08,1,1,62.89
1206630,273989,14.83,1,0,39.05
688195,900153,14.4,1,0,96.91
772285,538260,14.55,1,0,61.87
1780034,529894,13.81,1,0,42.95
344375,1270598,7.55,1,0,100.0
1582463,246983,8.5,1,1,23.28
1719644,401477,7.31,1,1,21.69
235187,1381502,14.86,1,0,100.0
1968970,559590,6.53,1,1,25.75
1189280,1136356,8.67,1,0,68.83
857253,998244,6.99,1,1,71.13
1917689,832734,7.23,0,0,36.75
1286666,574338,7.47,0,0,42.03
1182426,974094,11.4,1,1,65.42
1718560,614493,5.76,0,0,29.4
977766,1410466,10.73,1,0,89.57
1566750,718465,13.19,1,0,52.52
741797,479857,12.67,0,0,59.11
268653,1097813,6.51,1,0,100.0
892289,223104,14.15,0,0,38.26
1640346,350660,12.7,1,0,36.47
466186,399301,5.05,1,0,48.38
1442222,1493268,12.37,1,0,78.69
1547921,169558,12.37,0,0,27.49
1996218,352944,9.97,0,0,28.68
1786880,610076,5.46,1,1,25.41
487166,1219330,10.8,1,0,100.0
752226,338384,12.66,0,0,44.71
1423326,554204,7.71,0,0,35.83
1104603,454138,11.67,1,1,48.0
460710,900630,8.54,1,0,100.0
1480896,1419459,10.74,1,0,66.82
1048152,324233,8.85,0,0,33.15
1616234,606888,8.04,0,0,34.09
912165,227248,13.56,1,0,44.23
1905922,914784,12.54,1,0,52.07
1325054,398109,8.45,1,1,28.0
1653953,437684,9.35,1,1,28.62
1138193,867847,11.92,1,1,63.98
1375677,1080358,13.11,0,0,62.08
1605419,1170471,11.84,1,0,64.64
1964860,916332,10.41,1,1,49.07
1743103,1157226,14.54,1,0,65.06
1609993,1099191,12.74,1,0,54.88
1978244,750972,6.16,1,1,31.13
788033,914369,10.58,0,0,78.24
1244385,572915,9.1,1,1,44.22
1380859,1402656,12.95,0,0,74.56
593445,419956,5.45,0,0,45.14
1629692,1081362,9.11,1,0,47.33
641758,380019,8.18,1,1,44.39
1350065,1160276,6.41,1,0,60.53
756107,58109,8.79,1,1,25.84
247779,73758,11.73,1,0,40.85
1986357,793987,8.62,0,0,41.3
1602964,945024,10.8,0,0,48.19
789872,587605,10.93,1,1,60.27
1661742,250073,10.87,1,1,29.26
1919109,1018927,10.3,1,0,46.37
1497391,1124198,6.17,1,0,48.13
1044464,558911,7.18,1,1,44.78
577218,581088,13.0,0,0,76.18
1609993,283259,10.02,0,0,31.08
1014468,707960,12.06,1,0,61.07
1503533,1345341,10.7,1,0,62.5
1844220,328833,5.39,1,1,15.18
345364,917891,12.96,1,0,100.0
727340,88469,5.64,1,1,17.26
1555097,1353481,14.43,1,0,75.48
1447486,896444,7.15,1,1,43.24
529963,1158597,10.12,1,0,100.0
1225607,231854,5.64,1,1,24.05
1395268,518735,13.95,1,0,45.31
1279037,1330555,14.8,0,0,80.73
1215930,1439723,6.46,1,0,70.63
1258048,574493,7.96,0,0,34.1
1055695,929377,5.16,0,0,56.21
312036,1111018,12.87,1,0,100.0
388674,973195,8.11,0,0,100.0
487667,88909,10.89,0,0,34.87
1934702,331648,5.39,1,1,21.58
1089694,1194274,12.15,1,0,75.91
790348,1006302,10.29,0,0,80.13
1519799,754690,12.25,1,0,52.49
863759,137087,12.9,1,0,37.67
1571446,1308567,5.89,1,0,51.94
1603626,787392,10.78,1,1,44.64
1527252,1140292,11.5,0,0,59.23
1109121,1304272,10.17,1,0,82.41
1724149,228054,6.82,0,0,22.32
243162,1257092,12.96,1,0,100.0
473497,84571,14.97,0,0,40.22
312313,273023,14.69,0,0,68.19
228477,982893,12.78,1,0,100.0
1928506,789578,9.18,0,0,41.48
286373,619326,8.37,1,0,100.0
893464,881600,5.69,1,1,61.97
918730,783442,9.16,0,0,57.76
1777415,1166266,6.56,1,0,48.87
268359,1041806,7.54,1,0,100.0
1696672,950485,13.92,1,0,57.19
1392564,919733,14.69,1,0,60.15
1374726,186974,14.49,0,0,32.57
673919,77050,6.93,0,0,16.89
1945381,411949,14.01,1,0,33.78
1558356,1304234,6.42,0,0,49.79
1715719,905542,10.08,1,1,44.52
1016117,1175269,11.44,0,0,84.94
1037566,352388,9.62,1,1,37.43
551060,1375682,14.52,1,0,100.0
1356543,281898,8.33,1,1,22.16
294455,412839,10.27,1,0,95.54
1709639,822723,5.75,1,1,35.12
1423981,297943,13.52,1,0,42.42
439646,1188964,9.13,1,0,100.0
389937,127332,12.01,1,0,35.86
672312,758854,11.82,1,1,83.67
1036188,963818,11.76,1,1,70.33
585007,1405757,10.07,0,0,100.0
261192,1211242,7.78,0,0,100.0
391758,701336,11.25,0,0,100.0
1035165,836360,14.62,1,0,72.6
1483737,395184,13.34,1,0,42.6
1012425,735401,6.09,1,1,49.91
1934428,847147,5.23,1,1,34.11
1924917,512122,9.99,0,0,36.87
486287,1493700,12.76,1,0,100.0
1247635,954640,8.14,1,1,50.55
915637,218147,12.01,1,0,37.39
1355620,1294235,14.32,0,0,73.08
1753749,365792,9.59,0,0,24.75
381062,595422,7.44,0,0,90.15
1901270,820545,14.18,1,0,46.48
656104,892575,9.72,1,1,83.48
269351,1167699,9.08,1,0,100.0
1739164,538775,8.53,1,1,33.19
1953935,226225,9.23,0,0,20.76
434085,1085992,11.74,1,0,100.0
958171,1320222,9.34,1,0,91.07
698095,1252203,8.24,1,0,100.0
270309,774353,12.44,1,0,100.0
1129950,517216,7.03,1,1,40.94
886093,1165262,7.02,0,0,80.65
1367732,949273,11.96,1,1,55.89
538144,606552,13.67,0,0,86.24
1690424,1335406,7.41,0,0,58.54
221576,490769,6.91,0,0,100.0
1776184,235431,11.7,0,0,27.04
866110,946317,11.21,1,1,72.91
827290,1239456,9.47,1,0,91.14
1433111,1150906,5.96,1,0,50.46
1275148,688960,5.92,1,1,37.19
1235865,350489,12.77,1,0,39.71
1528668,1156331,9.52,0,0,56.91
1768690,904639,13.58,1,0,52.45
840816,224811,10.75,1,1,33.31
894186,228810,11.19,1,1,31.24
289051,941123,14.34,1,0,100.0
1014299,679425,6.65,1,1,51.65
1439879,1314192,10.43,1,0,68.03
1995292,935250,5.58,1,1,33.99
403305,410654,8.59,1,0,63.93
1555398,1010905,6.48,1,0,42.59
657576,720740,6.88,1,1,69.31
773722,330356,14.35,1,0,50.03
266617,1388894,11.11,0,0,100.0
841857,1498653,13.92,0,0,100.0
1980248,678937,9.44,1,1,34.58
1066164,625607,10.98,0,0,47.71
710874,467579,5.32,0,0,48.11
1618368,1186422,9.7,1,0,51.4
1330070,220372,10.64,0,0,34.3
1992841,104808,5.17,1,1,14.54
801513,973447,12.89,1,0,85.58
282867,1309753,7.95,0,0,100.0
368600,616904,9.52,1,0,100.0
979957,809103,10.36,0,0,62.73
1707394,206359,14.92,0,0,32.4
1082693,739331,5.99,0,0,42.32
815036,106152,10.55,1,1,27.9
454265,92351,10.31,1,0,26.5
719493,277977,5.69,1,1,28.62
364404,1483097,11.34,1,0,100.0
1110913,110616,7.87,0,0,24.48
853817,1253545,6.04,1,0,88.8
1196433,1383730,6.79,1,0,71.48
684353,1249762,13.24,0,0,100.0
464395,1344885,6.04,1,0,100.0
882387,333269,9.67,1,1,42.42
1345958,537310,6.95,1,1,37.22
679767,493612,6.62,0,0,48.31
209583,1274494,7.06,1,0,100.0
774675,463612,9.93,0,0,53.33
1533824,404805,7.38,1,1,29.16
736512,831444,5.97,0,0,71.92
1047056,566941,13.01,1,0,50.54
1697850,662404,10.4,1,1,39.93
1476020,169233,6.57,1,1,19.66
1146803,63869,9.71,0,0,23.52
1589292,509410,5.68,1,1,32.26
1071901,636455,10.8,1,1,54.75
1715266,1342334,8.4,1,0,51.48
1514861,717482,6.04,0,0,32.45
878710,1273475,6.84,1,0,87.71
668298,301536,8.46,0,0,36.89
336149,595965,13.06,1,0,100.0
770303,471439,6.74,1,1,45.75
1188651,473030,6.1,1,1,32.46
1176684,175662,10.16,1,1,30.84
1420505,526827,10.59,1,1,37.92
956556,486401,5.9,1,1,35.52
1439488,651082,7.84,0,0,34.8
1046334,1063567,7.63,0,0,67.61
1254153,1174251,6.86,0,0,62.62
1006434,90503,8.16,0,0,17.2
250711,630484,5.37,1,0,100.0
763739,657612,11.52,1,1,62.63
693027,468277,14.88,0,0,66.02
904463,397694,11.34,1,1,41.76
621863,916763,8.61,1,1,87.45
759119,1262280,11.68,1,0,100.0
1497978,200424,10.72,0,0,31.44
444942,1384373,13.47,0,0,100.0
295119,248187,11.22,0,0,59.79
1053262,933726,11.34,1,1,62.65
1591352,618043,7.22,1,1,32.53
1023265,384132,9.16,1,1,38.06
948224,874353,8.44,1,1,61.97
1242137,502219,5.11,1,1,29.99
1834418,883100,8.13,1,1,44.52
250755,1415895,9.86,0,0,100.0
1135210,1414172,11.0,1,0,82.7
1401988,249395,14.35,1,0,34.14
1051426,358293,7.39,1,1,34.31
1836748,1343541,6.52,1,0,50.35
1070793,852271,13.69,1,0,71.8
1790346,570724,14.42,1,0,48.86
1302801,1498811,9.88,1,0,77.92
389921,700329,6.15,0,0,97.8
1847718,1386910,9.85,1,0,52.54
1814120,549127,6.09,1,1,30.69
440617,1371648,13.83,1,0,100.0
1357297,360569,12.08,1,0,38.04
805398,684163,7.41,0,0,59.18
313606,267189,13.87,1,0,70.74
1787514,698552,11.38,1,1,43.08
1425766,1278622,14.53,1,0,71.16
1277506,422335,14.8,0,0,45.68
941067,1278391,5.03,0,0,73.09
460102,522671,6.2,1,0,70.89
1611120,1097697,10.47,1,0,53.33
1522521,251107,14.56,0,0,38.93
1824224,1005181,14.94,1,0,61.7
347631,630609,10.67,0,0,100.0
1543054,1474502,6.74,1,0,59.54
436545,159398,6.63,1,0,28.59
1261864,1419693,12.64,1,0,79.05
1926334,468818,10.92,1,1,38.88
1455878,1347325,10.49,0,0,68.41
480195,1390412,9.66,0,0,100.0
1310291,418102,12.25,0,0,37.76
1259313,1409470,13.58,1,0,85.85
1838004,1084416,8.03,0,0,44.43
